name,callsign,lat1,lat2,lat3,latNS,long1,long2,long3,longEW,city,state,country,access,month,year,control_tower,FSJA,FS100,SSJA,SS100,PSJA,PS100
Pioneer Village Field Airport,0V3,40,30,53.7000,N,098,56,44.3000,W, Minden, Nebraska, USA ,Open to the public,02,1950,no,na,na,na,na,na,na
Nebraska City Municipal Airport,KAFK,40,36,23.5000,N,095,52,00.0000,W, Nebraska City, Nebraska, USA ,Open to the public,na,na,no,5.18,3.65,na,na,na,na
Antelope County Airport,4V9,42,06,44.1000,N,098,02,23.2000,W, Neligh, Nebraska, USA ,Open to the public,03,1948,no,na,na,na,na,6.00,na
Norfolk Regional Airport/Karl Stefan Memorial Field,KOFK,41,59,07.6570,N,097,26,06.4100,W, Norfolk, Nebraska, USA ,Open to the public,04,1940,no,5.57,4.77,na,na,na,na
North Platte Regional Airport/Lee Bird Field,KLBF,41,07,34.3660,N,100,41,01.1510,W, North Platte, Nebraska, USA ,Open to the public,na,na,no,6.05,5.21,na,na,na,na
The O'Neill Municipal Airport-John L Baker Field,KONL,42,28,09.7000,N,098,41,16.0000,W, O'Neill, Nebraska, USA ,Open to the public,08,1946,no,na,na,na,na,5.90,5.20
Searle Field Airport,KOGA,41,07,10.1000,N,101,46,10.9000,W, Ogallala, Nebraska, USA ,Open to the public,04,1940,no,na,na,na,na,6.65,6.12
Eppley Airfield,KOMA,41,18,11.4000,N,095,53,38.6000,W, Omaha, Nebraska, USA ,Open to the public,04,1940,yes,7.99,6.86,na,na,na,na
Millard Airport,KMLE,41,11,45.5500,N,096,06,44.1530,W, Omaha, Nebraska, USA ,Open to the public,na,na,no,5.99,5.89,na,na,na,na
Evelyn Sharp Field Airport,KODX,41,37,25.3000,N,098,57,06.7000,W, Ord, Nebraska, USA ,Open to the public,01,1947,no,na,na,7.39,na,na,na
Garden County Airport/King Rhiley Field,KOKS,41,24,06.8799,N,102,21,22.8656,W, Oshkosh, Nebraska, USA ,Open to the public,04,1948,no,na,na,na,na,6.25,na
Pawnee City Municipal Airport,50K,40,06,58.2000,N,096,11,41.5000,W, Pawnee City, Nebraska, USA ,Open to the public,na,na,no,4.60,na,na,na,na,na
Pender Municipal Airport,0C4,42,06,48.3052,N,096,43,40.1282,W, Pender, Nebraska, USA ,Open to the public,09,1975,no,na,na,na,na,na,na
Plattsmouth Municipal Airport/Douglas V Duey Field,KPMV,40,56,54.1300,N,095,55,02.4750,W, Plattsmouth, Nebraska, USA ,Open to the public,09,1973,no,na,na,na,na,na,na
Red Cloud Municipal Airport,7V7,40,04,55.8000,N,098,32,28.9000,W, Red Cloud, Nebraska, USA ,Open to the public,10,1968,no,na,na,6.85,na,na,na
Modisett Airport,9V5,42,44,11.6717,N,102,26,39.6965,W, Rushville, Nebraska, USA ,Open to the public,04,1940,no,na,na,na,na,6.50,na
Sargent Municipal Airport,09K,41,38,05.7000,N,099,20,31.7000,W, Sargent, Nebraska, USA ,Open to the public,02,1950,no,na,na,na,na,na,na
Western Nebraska Regional Airport/William B. Heilig Field,KBFF,41,52,26.5000,N,103,35,44.3000,W, Scottsbluff, Nebraska, USA ,Open to the public,02,1944,no,na,na,na,na,5.99,5.49
Scribner State Airport,KSCB,41,36,37.2000,N,096,37,47.5000,W, Scribner, Nebraska, USA ,Open to the public,02,1944,no,na,na,na,na,na,na
Seward Municipal Airport,KSWT,40,51,53.0000,N,097,06,33.2000,W, Seward, Nebraska, USA ,Open to the public,01,1976,no,6.89,6.00,na,na,na,na
Sidney Municipal Airport/Lloyd W. Carr Field,KSNY,41,05,59.1390,N,102,59,05.9750,W, Sidney, Nebraska, USA ,Open to the public,01,1948,no,5.75,4.59,na,na,na,na
Martin Field Airport,7K8,42,27,18.6400,N,096,28,19.8000,W, South Sioux City, Nebraska, USA ,Open to the public,05,1960,no,7.05,na,na,na,na,na
Superior Municipal Airport,12K,40,02,46.3195,N,098,03,40.5196,W, Superior, Nebraska, USA ,Open to the public,01,1947,no,6.50,na,na,na,na,na
Tecumseh Municipal Airport,0G3,40,24,03.4000,N,096,10,13.6000,W, Tecumseh, Nebraska, USA ,Open to the public,08,1974,no,na,na,na,na,6.80,na
Tekamah Municipal Airport,KTQE,41,45,48.7334,N,096,10,40.5804,W, Tekamah, Nebraska, USA ,Open to the public,na,na,no,na,na,na,na,5.80,na
Thomas County Airport,KTIF,41,57,45.7500,N,100,34,13.1000,W, Thedford, Nebraska, USA ,Open to the public,03,1998,no,na,na,na,na,na,na
Miller Field Airport,KVTN,42,51,24.1000,N,100,32,56.3000,W, Valentine, Nebraska, USA ,Open to the public,09,1949,no,na,na,na,na,na,na
Wahoo Municipal Airport,KAHQ,41,14,26.1890,N,096,35,40.3980,W, Wahoo, Nebraska, USA ,Open to the public,01,1947,no,6.25,na,na,na,na,na
Wallace Municipal Airport,64V,40,49,56.0080,N,101,09,50.5610,W, Wallace, Nebraska, USA ,Open to the public,05,1953,no,na,na,na,na,na,na
Wayne Municipal Airport/Stan Morris Field,KLCG,42,14,29.7807,N,096,58,56.1756,W, Wayne, Nebraska, USA ,Open to the public,03,1941,no,na,na,na,na,5.90,na
York Municipal Airport,KJYR,40,53,47.0990,N,097,37,26.6608,W, York, Nebraska, USA ,Open to the public,06,1985,no,5.50,4.00,na,na,na,na
Berlin Regional Airport,KBML,44,34,31.3000,N,071,10,33.3000,W, Berlin, New Hampshire, USA ,Open to the public,12,1946,no,na,na,na,na,na,na
Newfound Valley Airport,2N2,43,35,31.2650,N,071,45,05.2850,W, Bristol, New Hampshire, USA ,Open to the public,10,1961,no,na,na,na,na,na,na
Claremont Municipal Airport,KCNH,43,22,13.8155,N,072,22,05.5467,W, Claremont, New Hampshire, USA ,Open to the public,na,na,no,na,na,na,na,5.80,na
Gifford Field Airport,4C4,44,53,15.0850,N,071,30,27.8082,W, Colebrook, New Hampshire, USA ,Open to the public,10,1904,no,na,na,na,na,na,na
Concord Municipal Airport,KCON,43,12,09.8000,N,071,30,08.2000,W, Concord, New Hampshire, USA ,Open to the public,03,1947,no,8.40,6.75,na,na,na,na
Errol Airport,KERR,44,47,31.8000,N,071,09,52.2909,W, Errol, New Hampshire, USA ,Open to the public,10,1946,no,na,na,na,na,na,na
Franconia Airport,1B5,44,11,45.4213,N,071,45,02.5318,W, Franconia, New Hampshire, USA ,Open to the public,05,1947,no,na,na,na,na,na,na
Gorham Airport,2G8,44,23,36.8950,N,071,11,53.1200,W, Gorham, New Hampshire, USA ,Open to the public,09,1961,no,na,na,na,na,na,na
Hampton Airfield,7B3,42,57,40.5650,N,070,49,48.5550,W, Hampton, New Hampshire, USA ,Open to the public,02,1946,no,na,na,na,na,na,na
Dean Memorial Airport,5B9,44,04,48.6222,N,072,00,27.9357,W, Haverhill, New Hampshire, USA ,Open to the public,07,1902,no,na,na,na,na,na,na
Hawthorne-Feather Airpark,8B1,43,03,40.6000,N,071,54,19.3000,W, Hillsboro, New Hampshire, USA ,Open to the public,02,1966,no,na,na,na,na,na,na
Jaffrey Airfield Silver Ranch,KAFN,42,48,18.4830,N,072,00,10.8790,W, Jaffrey, New Hampshire, USA ,Open to the public,02,1947,no,6.30,na,na,na,na,na
Dillant/Hopkins Airport,KEEN,42,53,54.2000,N,072,16,14.8000,W, Keene, New Hampshire, USA ,Open to the public,02,1947,no,7.60,6.99,na,na,na,na
Laconia Municipal Airport,KLCI,43,34,22.9500,N,071,25,04.2300,W, Laconia, New Hampshire, USA ,Open to the public,10,1946,no,6.30,5.00,na,na,na,na
Lebanon Municipal Airport,KLEB,43,37,34.0000,N,072,18,15.1000,W, Lebanon, New Hampshire, USA ,Open to the public,11,1946,yes,7.80,7.40,na,na,na,na
Manchester Boston Regional Airport,KMHT,42,55,58.1000,N,071,26,08.7000,W, Manchester, New Hampshire, USA ,Open to the public,09,1943,yes,7.79,6.45,na,na,na,na
Moultonborough Airport,"4MB(formerly 53NH)",43,46,02.8453,N,071,23,15.4542,W, Moultonborough, New Hampshire, USA ,Open to the public,09,1973,no,6.99,na,na,na,na,na
Boire Field Airport,KASH,42,46,56.6900,N,071,30,50.7400,W, Nashua, New Hampshire, USA ,Open to the public,03,1947,yes,6.85,6.55,na,na,na,na
Parlin Field Airport,2B3,43,23,13.4469,N,072,11,15.3978,W, Newport, New Hampshire, USA ,Open to the public,02,1947,no,na,na,na,na,5.85,na
Plymouth Municipal Airport,1P1,43,46,41.7150,N,071,45,13.8600,W, Plymouth, New Hampshire, USA ,Open to the public,02,1947,no,na,na,na,na,na,na
Portsmouth International Airport at Pease,KPSM,43,04,40.6000,N,070,49,23.8000,W, Portsmouth, New Hampshire, USA ,Open to the public,01,1946,yes,6.30,5.85,na,na,na,na
Skyhaven Airport,KDAW,43,17,03.2454,N,070,55,46.3782,W, Rochester, New Hampshire, USA ,Open to the public,08,1947,no,na,na,na,na,6.10,na
Twin Mountain Airport,8B2,44,15,50.6307,N,071,32,48.2953,W, Twin Mountain, New Hampshire, USA ,Open to the public,11,1964,no,na,na,na,na,na,na
Mount Washington Regional Airport,KHIE,44,22,03.2000,N,071,32,44.9000,W, Whitefield, New Hampshire, USA ,Open to the public,08,1946,no,na,na,na,na,6.15,na
Aeroflex/Andover Airport,12N,41,00,31.0310,N,074,44,16.9220,W, Andover, New Jersey, USA ,Open to the public,na,na,no,7.50,na,na,na,na,na
Atlantic City International Airport,KACY,39,27,27.3000,N,074,34,37.8000,W, Atlantic City, New Jersey, USA ,Open to the public,06,1943,yes,7.09,7.59,na,na,na,na
Monmouth Executive Airport,KBLM,40,11,12.4000,N,074,07,28.4000,W, Belmar/Farmingdale, New Jersey, USA ,Open to the public,03,1946,no,7.20,6.94,na,na,na,na
Camden County Airport,19N,39,46,42.4000,N,074,56,52.1000,W, Berlin, New Jersey, USA ,Open to the public,07,1935,no,na,na,na,na,na,na
Blairstown Airport,1N7,40,58,16.0793,N,074,59,51.0146,W, Blairstown, New Jersey, USA ,Open to the public,10,1941,no,na,na,na,na,6.25,na
Bucks Airport,00N,39,28,22.9000,N,075,11,03.9000,W, Bridgeton, New Jersey, USA ,Open to the public,05,1978,no,na,na,na,na,5.90,na
Essex County Airport,KCDW,40,52,30.8090,N,074,16,52.8610,W, Caldwell, New Jersey, USA ,Open to the public,02,1938,yes,7.21,6.03,na,na,na,na
Cross Keys Airport,17N,39,42,19.7130,N,075,01,58.8110,W, Cross Keys, New Jersey, USA ,Open to the public,06,1954,no,na,na,na,na,na,na
Hackettstown Airport,N05,40,49,12.3570,N,074,51,18.6020,W, Hackettstown, New Jersey, USA ,Open to the public,05,1942,no,6.85,na,na,na,na,na
Hammonton Municipal Airport,N81,39,40,02.9000,N,074,45,27.8000,W, Hammonton, New Jersey, USA ,Open to the public,12,1969,no,8.00,8.25,na,na,na,na
Redwing Airport,2N6,40,01,37.5000,N,074,41,27.2000,W, Jobstown, New Jersey, USA ,Open to the public,03,1960,no,na,na,na,na,na,na
Lakewood Airport,N12,40,04,00.8000,N,074,10,39.2000,W, Lakewood, New Jersey, USA ,Open to the public,04,1947,no,na,na,na,na,na,na
Lincoln Park Airport,N07,40,56,51.4610,N,074,18,52.2400,W, Lincoln Park, New Jersey, USA ,Open to the public,01,1939,no,6.89,na,na,na,na,na
Linden Airport,KLDJ,40,37,02.8180,N,074,14,40.5390,W, Linden, New Jersey, USA ,Open to the public,10,1942,no,9.02,8.36,na,na,na,na
Flying W Airport,N14,39,56,03.4000,N,074,48,26.0000,W, Lumberton, New Jersey, USA ,Open to the public,04,1984,no,7.10,5.90,na,na,na,na
Central Jersey Regional Airport,47N,40,31,28.0000,N,074,35,53.9000,W, Manville, New Jersey, USA ,Open to the public,05,1948,no,na,na,na,na,5.45,na
Millville Municipal Airport,KMIV,39,22,04.1000,N,075,04,20.0000,W, Millville, New Jersey, USA ,Open to the public,05,1943,no,7.25,6.49,na,na,na,na
Morristown Municipal Airport,KMMU,40,47,57.6180,N,074,24,53.5990,W, Morristown, New Jersey, USA ,Open to the public,05,1943,yes,8.97,7.15,na,na,na,na
South Jersey Regional Airport,KVAY,39,56,34.4000,N,074,50,44.7000,W, Mount Holly, New Jersey, USA ,Open to the public,01,1956,no,7.20,5.95,na,na,na,na
Newark Liberty International Airport,KEWR,40,41,32.9274,N,074,10,07.2724,W, Newark, New Jersey, USA ,Open to the public,11,1939,yes,8.69,8.88,na,na,na,na
Ocean City Municipal Airport,26N,39,15,48.5250,N,074,36,26.9150,W, Ocean City, New Jersey, USA ,Open to the public,11,1937,no,6.09,na,na,na,na,na
Old Bridge Airport,3N6,40,19,47.5920,N,074,20,48.4330,W, Old Bridge, New Jersey, USA ,Open to the public,02,1966,no,na,na,na,na,na,na
Spitfire Aerodrome,7N7,39,44,08.0280,N,075,23,51.7960,W, Pedricktown, New Jersey, USA ,Open to the public,11,1983,no,na,na,na,na,na,na
Sky Manor Airport,N40,40,33,57.1760,N,074,58,45.5090,W, Pittstown, New Jersey, USA ,Open to the public,03,1947,no,na,na,na,na,5.63,na
Alexandria Airport,N85,40,35,15.2660,N,075,01,09.9140,W, Pittstown, New Jersey, USA ,Open to the public,09,1945,no,na,na,na,na,6.48,na
Princeton Airport,39N,40,23,56.7200,N,074,39,32.4230,W, Princeton/Rocky Hill, New Jersey, USA ,Open to the public,04,1938,no,7.25,6.99,na,na,na,na
Solberg/Hunterdon Airport,N51,40,34,57.8800,N,074,44,12.1800,W, Readington, New Jersey, USA ,Open to the public,03,1942,no,6.24,5.49,na,na,na,na
Trenton-Robbinsville Airport,N87,40,12,50.2000,N,074,36,06.4000,W, Robbinsville, New Jersey, USA ,Open to the public,10,1946,no,na,na,na,na,6.45,na
Somerset Airport,KSMQ,40,37,33.5303,N,074,40,12.1138,W, Somerville, New Jersey, USA ,Open to the public,08,1946,no,5.98,6.45,na,na,na,na
Sussex Airport,KFWN,41,12,00.7700,N,074,37,22.9270,W, Sussex, New Jersey, USA ,Open to the public,05,1945,no,na,na,na,na,6.55,5.75
Teterboro Airport,KTEB,40,51,00.4000,N,074,03,39.0000,W, Teterboro, New Jersey, USA ,Open to the public,01,1947,yes,7.51,7.05,na,na,na,na
Ocean County Airport,KMJX,39,55,33.7500,N,074,17,43.9250,W, Toms River, New Jersey, USA ,Open to the public,na,na,no,6.17,5.05,na,na,na,na
Trenton Mercer Airport,KTTN,40,16,36.1000,N,074,48,48.5000,W, Trenton, New Jersey, USA ,Open to the public,03,1943,yes,8.51,6.90,na,na,na,na
Vineland-Downstown Airport,28N,39,32,22.5000,N,074,58,03.6000,W, Vineland, New Jersey, USA ,Open to the public,08,1945,no,na,na,na,na,na,na
Kroelinger Airport,29N,39,31,26.4150,N,075,02,46.8340,W, Vineland, New Jersey, USA ,Open to the public,10,1938,no,na,na,na,na,na,na
Eagles Nest Airport,31E,39,39,55.6350,N,074,18,28.9600,W, West Creek, New Jersey, USA ,Open to the public,04,1989,no,na,na,na,na,6.30,na
Greenwood Lake Airport,4N1,41,07,42.2000,N,074,20,47.5000,W, West Milford, New Jersey, USA ,Open to the public,06,1960,no,7.19,7.89,na,na,na,na
Cape May County Airport,KWWD,39,00,30.1300,N,074,54,30.6320,W, Wildwood, New Jersey, USA ,Open to the public,05,1943,no,6.97,6.63,na,na,na,na
Southern Cross Airport,C01,39,39,20.0000,N,075,00,52.0000,W, Williamstown, New Jersey, USA ,Open to the public,08,1997,no,na,na,na,na,na,na
Woodbine Municipal Airport,KOBI,39,13,08.9000,N,074,47,41.1000,W, Woodbine, New Jersey, USA ,Open to the public,05,1943,no,na,na,na,na,6.25,na
Alamogordo-White Sands Regional Airport,KALM,32,50,21.9000,N,105,59,28.1000,W, Alamogordo, New Mexico, USA ,Open to the public,10,1959,no,6.75,5.55,na,na,na,na
Timberon Airport,"E02(formerly 52NM)",32,38,02.6500,N,105,41,14.8200,W, Alamogordo, New Mexico, USA ,Open to the public,02,1974,no,na,na,na,na,na,na
Albuquerque International Sunport Airport,KABQ,35,02,20.1536,N,106,36,29.7438,W, Albuquerque, New Mexico, USA ,Open to the public,11,1938,yes,6.99,7.39,na,na,na,na
Double Eagle II Airport,KAEG,35,08,41.6740,N,106,47,42.6260,W, Albuquerque, New Mexico, USA ,Open to the public,08,1983,yes,6.99,7.39,na,na,na,na
Angel Fire Airport,KAXX,36,25,19.2010,N,105,17,23.6580,W, Angel Fire, New Mexico, USA ,Open to the public,09,1966,no,7.00,7.00,na,na,na,na
Jewett Mesa Airport,13Q,34,00,15.5000,N,108,40,47.2000,W, Apache Creek, New Mexico, USA ,"Open to the public; ARPT OPEN MAY-SEP; OTHER TIMES CLSD.",01,1964,no,na,na,na,na,na,na
Artesia Municipal Airport,KATS,32,51,07.0000,N,104,28,03.3000,W, Artesia, New Mexico, USA ,Open to the public,11,1944,no,6.00,5.50,na,na,na,na
Aztec Municipal Airport,N19,36,50,13.0174,N,108,01,43.1631,W, Aztec, New Mexico, USA ,Open to the public,01,1941,no,na,na,6.44,na,na,na
Belen Regional Airport,"KBRG(formerly E80)",34,38,45.1019,N,106,50,10.8243,W, Belen, New Mexico, USA ,Open to the public,05,1979,no,6.20,5.45,na,na,na,na
Cavern City Air Terminal,KCNM,32,20,14.8000,N,104,15,48.1000,W, Carlsbad, New Mexico, USA ,Open to the public,04,1941,no,6.99,6.45,na,na,na,na
Carrizozo Municipal Airport,F37,33,38,56.0500,N,105,53,46.3920,W, Carrizozo, New Mexico, USA ,Open to the public,01,1965,no,na,na,na,na,na,na
Clayton Municipal Airpark,KCAO,36,26,46.6000,N,103,08,59.8000,W, Clayton, New Mexico, USA ,Open to the public,12,1946,no,6.97,6.07,na,na,na,na
Clovis Regional Airport,KCVN,34,25,35.7249,N,103,04,39.2881,W, Clovis, New Mexico, USA ,Open to the public,04,1959,no,6.04,4.41,na,na,na,na
Conchas Lake Airport,E89,35,22,04.2200,N,104,10,49.8300,W, Conchas Dam, New Mexico, USA ,Open to the public,na,na,no,na,na,na,na,na,na
Crownpoint Airport,0E8,35,43,03.5720,N,108,12,05.7460,W, Crownpoint, New Mexico, USA ,Open to the public,08,1980,no,na,na,na,na,na,na
Cuba Landing Strip Airport,NM2,35,57,06.3800,N,106,57,27.0900,W, Cuba, New Mexico, USA ,Open to the public,08,2020,no,na,na,na,na,na,na
Deming Municipal Airport,KDMN,32,15,44.6000,N,107,43,08.4000,W, Deming, New Mexico, USA ,Open to the public,10,1937,no,6.50,5.20,na,na,na,na
Jicarilla Apache Nation Airport,24N,36,49,42.7260,N,106,53,03.0890,W, Dulce, New Mexico, USA ,Open to the public,05,1998,no,na,na,na,na,na,na
Sandia Airpark Estates East Airport,1N1,35,05,40.6000,N,106,09,52.4000,W, Edgewood, New Mexico, USA ,Open to the public,12,1985,no,na,na,na,na,na,na
Ohkay Owingeh Airport,E14,36,01,34.0285,N,106,02,43.4925,W, Espanola, New Mexico, USA ,Open to the public,11,1955,no,na,na,na,na,6.35,6.90
Estancia Municipal Airport,E92,34,45,48.2160,N,106,02,29.0600,W, Estancia, New Mexico, USA ,Open to the public,11,1967,no,na,na,na,na,na,na
Four Corners Regional Airport,KFMN,36,44,28.5040,N,108,13,47.7900,W, Farmington, New Mexico, USA ,Open to the public,na,na,yes,7.19,6.99,na,na,na,na
Fort Sumner Municipal Airport,KFSU,34,29,19.5047,N,104,12,59.1064,W, Fort Sumner, New Mexico, USA ,Open to the public,02,1941,no,na,na,na,na,na,na
Gallup Municipal Airport,KGUP,35,30,39.8100,N,108,47,21.5140,W, Gallup, New Mexico, USA ,Open to the public,na,na,no,6.37,5.68,na,na,na,na
Glenwood Airport,E94,33,21,11.9500,N,108,52,01.7200,W, Glenwood, New Mexico, USA ,Open to the public,10,1963,no,na,na,na,na,na,na
Grants-Milan Municipal Airport,KGNT,35,10,02.2000,N,107,54,07.4000,W, Grants, New Mexico, USA ,Open to the public,08,1952,no,na,6.35,na,na,na,na
Hatch Municipal Airport,E05,32,39,37.0512,N,107,11,43.4721,W, Hatch, New Mexico, USA ,Open to the public,02,1953,no,na,na,na,na,na,na
Lea County Regional Airport,KHOB,32,41,15.0000,N,103,13,02.4000,W, Hobbs, New Mexico, USA ,Open to the public,06,1942,yes,na,na,na,na,6.70,6.25
Lea County/Jal Airport,E26,32,07,51.8820,N,103,09,17.4620,W, Jal, New Mexico, USA ,Open to the public,10,1953,no,na,na,na,na,na,na
Las Cruces International Airport,KLRU,32,17,21.9000,N,106,55,19.1000,W, Las Cruces, New Mexico, USA ,Open to the public,02,1943,no,7.18,6.43,na,na,na,na
Las Vegas Municipal Airport,KLVS,35,39,15.2000,N,105,08,32.6000,W, Las Vegas, New Mexico, USA ,Open to the public,12,1946,no,na,7.00,na,na,na,na
Lindrith Airpark,E32,36,17,29.0630,N,107,03,22.1560,W, Lindrith, New Mexico, USA ,Open to the public,03,1980,no,na,na,na,na,na,na
Lordsburg Municipal Airport,KLSB,32,20,00.4660,N,108,41,30.2430,W, Lordsburg, New Mexico, USA ,Open to the public,12,1938,no,na,na,na,na,na,na
Los Alamos Airport,KLAM,35,52,46.8700,N,106,16,07.2700,W, Los Alamos, New Mexico, USA ,Open to the public,04,1963,no,na,na,na,na,na,na
Mid Valley Airpark,E98,34,45,39.6300,N,106,44,41.8000,W, Los Lunas, New Mexico, USA ,Open to the public,na,na,no,na,na,na,na,5.60,na
Lea County/Zip Franklin Memorial Airport,E06,32,57,14.2000,N,103,24,31.6000,W, Lovington, New Mexico, USA ,Open to the public,03,1957,no,na,na,na,na,na,na
Magdalena Airport,N29,34,05,40.3065,N,107,17,48.9035,W, Magdalena, New Mexico, USA ,Open to the public,11,1983,no,na,na,na,na,na,na
Moriarty Municipal Airport,0E0,34,58,41.4000,N,106,00,00.1000,W, Moriarty, New Mexico, USA ,Open to the public,05,1967,no,na,na,na,na,na,na
Mountainair Municipal Airport,M10,34,32,00.0000,N,106,13,26.0000,W, Mountainair, New Mexico, USA ,Open to the public,10,1964,no,na,na,na,na,na,na
Navajo Lake Airport,1V0,36,48,29.8460,N,107,39,09.4110,W, Navajo Dam, New Mexico, USA ,Open to the public,na,na,no,na,na,na,na,na,na
Portales Municipal Airport,KPRZ,34,08,43.7000,N,103,24,37.2000,W, Portales, New Mexico, USA ,Open to the public,08,1989,no,na,4.59,na,na,na,na
Questa Municipal Airport Nr 2,N24,36,48,01.1000,N,105,35,51.0000,W, Questa, New Mexico, USA ,Open to the public,03,1991,no,na,na,na,na,na,na
Raton Municipal Airport/Crews Field,KRTN,36,44,32.7810,N,104,30,06.2150,W, Raton, New Mexico, USA ,Open to the public,na,na,no,5.65,5.55,na,na,na,na
Reserve Airport,T16,33,41,39.6200,N,108,50,59.9100,W, Reserve, New Mexico, USA ,Open to the public,03,1965,no,na,na,na,na,na,na
Roswell Air Center Airport,KROW,33,17,59.5590,N,104,31,45.8510,W, Roswell, New Mexico, USA ,Open to the public,10,1967,yes,6.90,6.59,na,na,na,na
Sierra Blanca Regional Airport,KSRR,33,27,39.4000,N,105,31,48.5000,W, Ruidoso, New Mexico, USA ,Open to the public,12,1987,no,5.95,5.80,na,na,na,na
Santa Fe Municipal Airport,KSAF,35,37,01.6000,N,106,05,21.9000,W, Santa Fe, New Mexico, USA ,Open to the public,06,1942,yes,7.72,8.69,na,na,na,na
Santa Rosa Route 66 Airport,KSXU,34,56,08.4195,N,104,38,33.2295,W, Santa Rosa, New Mexico, USA ,Open to the public,05,1967,no,na,na,6.46,5.96,na,na
